id,nazev,cena_kc,lokalita,lat,lon,plocha_m2,zdroj,skola_m,park_m,mhd_m,lekarna_m,supermarket_m,dispozice_skore,mesto,velke_mesto,mhd_dostupnost,cenove_pasmo
4138550092,Pronájem  pokoje 13 m²,8000,"Bor - Vysočany, okres Tachov",49.701145,12.756937,13.0,sreality,,3827.1,84.8,1977.7,1739.9,3,okres Tachov,0,0.085,1
208368460,Pronájem bytu 2+1 50 m² (Jednopodlažní),18000,"Bor - Vysočany, okres Tachov",49.701145,12.756937,50.0,sreality,,3827.1,84.8,1977.7,1739.9,3,okres Tachov,0,0.085,2
753161036,Pronájem bytu 5+kk 190 m² (Mezonet),120000,"Podbělohorská, Praha - Smíchov",50.076397,14.367812,190.0,sreality,68.7,900.1,81.6,745.1,547.2,5,Praha,1,0.082,3
3618456396,Pronájem bytu 3+1 72 m²,15500,"Malátova, Ústí nad Labem - Ústí nad Labem-centrum",50.671921,14.03723,72.0,sreality,227.1,1477.0,154.8,624.1,488.3,4,Ústí nad Labem,0,0.155,2
1957512012,Pronájem bytu 1+1 53 m²,9100,"Pražská, Bystřany - Světice",50.618778,13.869396,53.0,sreality,4342.5,3617.2,275.5,2651.2,2242.2,2,Bystřany,0,0.276,1
1152205644,Pronájem bytu 1+kk 32 m²,10800,"Jeremiášova, Olomouc - Povel",49.576466,17.246592,32.0,sreality,403.1,871.9,178.4,106.4,106.7,2,Olomouc,0,0.178,1
900547404,Pronájem bytu 1+kk 40 m²,13000,"Rokycanova, Olomouc - Nové Sady",49.585125,17.258385,40.0,sreality,467.9,285.7,170.3,158.7,151.3,2,Olomouc,0,0.17,1
3316466508,Pronájem bytu 1+kk 29 m² (Jednopodlažní),16300,"Pod Labuťkou, Praha - Libeň",50.111256,14.477422,29.0,sreality,322.9,244.4,174.3,748.8,306.8,2,Praha,1,0.174,2
2017084236,Pronájem bytu 3+kk 76 m²,23000,"Otiskova, Brno - Líšeň",49.199821,16.697023,76.0,sreality,662.9,185.2,219.4,752.7,718.0,4,Brno,1,0.219,3
450708300,Pronájem bytu 1+kk 20 m² (Jednopodlažní),13000,"Bor - Vysočany, okres Tachov",49.701145,12.756937,20.0,sreality,,3827.1,84.8,1977.7,1739.9,2,okres Tachov,0,0.085,1
3135062860,Pronájem bytu 1+kk 23 m²,18000,"Koliště, Brno",49.198936,16.612242,23.0,sreality,363.2,77.3,165.7,209.6,146.6,2,Brno,1,0.166,2
2329756492,Pronájem bytu 1+kk 25 m²,16900,"Vrážská, Praha 5 - Radotín",49.988689,14.36845,25.0,sreality,2355.9,1750.0,56.9,505.4,509.8,2,Praha 5,1,0.057,2
3671933772,Pronájem bytu 1+kk 25 m²,20900,"Vrážská, Praha 5 - Radotín",49.988689,14.36845,25.0,sreality,2355.9,1750.0,56.9,505.4,509.8,2,Praha 5,1,0.057,2
735920972,Pronájem bytu 3+kk 64 m²,17000,"Otakara Kubína, Boskovice",49.489227,16.647182,64.0,sreality,560.4,1165.9,326.6,276.6,350.3,4,Boskovice,0,0.327,2
958550860,Pronájem bytu 2+kk 47 m²,13000,"náměstí Osvoboditelů, Opava - Město",49.939758,17.907162,47.0,sreality,271.3,456.1,136.8,357.1,68.1,3,Opava,0,0.137,1
3957146444,Pronájem bytu 2+kk 47 m²,18000,"Listnatá, Brno",49.218857,16.495476,47.0,sreality,461.1,339.9,138.1,706.9,170.6,3,Brno,1,0.138,2
411521868,Pronájem bytu 3+1 67 m²,16500,"Picassova, Ústí nad Labem - Mojžíř",50.680393,14.103195,67.0,sreality,723.1,3226.3,111.9,633.7,674.9,4,Ústí nad Labem,0,0.112,2
2709218124,Pronájem bytu 3+kk 70 m²,28000,"Světova, Praha 8 - Libeň",50.105747,14.474808,70.0,sreality,680.6,129.8,124.9,139.3,109.3,4,Praha 8,1,0.125,3
4191581004,Pronájem bytu 3+1 70 m²,29300,"Ortenovo náměstí, Praha 7 - Holešovice",50.107498,14.449235,70.0,sreality,148.6,475.9,44.4,295.2,30.4,4,Praha 7,1,0.044,3
3246469964,Pronájem bytu 4+1 170 m²,79000,"Vlašská, Praha 1 - Malá Strana",50.087261,14.399987,170.0,sreality,553.9,464.3,144.3,222.8,38.6,5,Praha 1,1,0.144,3
2081489740,Pronájem bytu 2+1 80 m²,49000,"Široká, Praha 1 - Josefov",50.089161,14.418303,80.0,sreality,335.3,561.3,59.5,334.8,81.7,3,Praha 1,1,0.06,3
340075340,Pronájem bytu 1+kk 39 m²,18900,"Stočesova, Praha 6 - Ruzyně",50.090733,14.297153,39.0,sreality,2153.1,440.2,304.4,546.1,568.2,2,Praha 6,1,0.304,2
2822009676,Pronájem bytu 2+kk 50 m²,25000,"U Plynárny, Praha 4 - Michle",50.056538,14.467583,50.0,sreality,1474.5,92.1,69.5,230.3,461.9,3,Praha 4,1,0.07,3
1213092684,Pronájem bytu 3+kk 87 m²,31990,"Soukenická, Brno - Staré Brno",49.188351,16.605608,87.0,sreality,44.6,258.0,75.6,122.0,128.7,4,Brno,1,0.076,3
3783201612,Pronájem bytu 2+kk 48 m²,14000,"Zelinova, Zlín",49.242172,17.671968,48.0,sreality,1059.1,342.5,157.8,783.7,583.7,3,Zlín,0,0.158,1
504628044,Pronájem bytu 1+kk 34 m²,13500,"Kamenická, Plzeň - Východní Předměstí",49.750587,13.378671,34.0,sreality,626.4,357.0,178.3,362.2,219.1,2,Plzeň,0,0.178,1
1565348684,Pronájem bytu 2+kk 89 m² (Podkrovní),19000,"Chrastavská, Liberec - Liberec II-Nové Město",50.772099,15.048385,89.0,sreality,408.1,238.1,86.7,703.2,383.6,3,Liberec,0,0.087,2
1129141068,Pronájem bytu 2+kk 52 m² (Podkrovní),25000,"Na Výšině, Říčany",49.990337,14.645292,52.0,sreality,611.4,1435.0,182.1,820.9,427.9,3,Říčany,0,0.182,3
2008290124,Pronájem bytu 3+kk 71 m²,25990,"Placzkova, Brno - Trnitá",49.186836,16.612909,71.0,sreality,579.9,681.3,131.1,152.3,107.6,4,Brno,1,0.131,3
810373964,Pronájem bytu 3+kk 80 m²,34000,"Veletržní, Praha 7 - Holešovice",50.101223,14.428707,80.0,sreality,1165.9,1105.1,92.2,125.5,117.9,4,Praha 7,1,0.092,3
462119756,Pronájem bytu 2+kk 34 m²,19900,"Českomoravská, Praha 9 - Libeň",50.103966,14.486093,34.0,sreality,425.1,320.5,133.9,283.7,74.8,3,Praha 9,1,0.134,2
3177079628,Pronájem bytu 2+kk 63 m²,23000,"třída Generála Píky, Brno",49.21838,16.617159,63.0,sreality,454.0,269.1,203.5,307.6,330.7,3,Brno,1,0.204,3
2687918924,Pronájem bytu 3+1 83 m²,19000,"Sportovní, Ivančice",49.101547,16.367228,83.0,sreality,757.9,653.4,253.9,241.4,60.7,4,Ivančice,0,0.254,2
3119252300,Pronájem bytu 1+kk 25 m²,12900,"Cejl, Brno - Zábrdovice",49.19886,16.622532,25.0,sreality,371.7,293.1,202.3,329.6,75.7,2,Brno,1,0.202,1
310006604,Pronájem bytu 2+kk 52 m²,22000,"Čápkova, Brno - Veveří",49.201298,16.594135,52.0,sreality,141.4,545.0,206.3,276.6,5.1,3,Brno,1,0.206,2
1187013452,Pronájem bytu 2+1 73 m²,28000,"náměstí Míru, Mladá Boleslav - Mladá Boleslav II",50.412628,14.906933,73.0,sreality,168.4,324.1,81.0,45.2,36.6,3,Mladá Boleslav,0,0.081,3
2425774924,Pronájem bytu 3+kk 50 m²,20000,"Zenklova, Praha 8 - Kobylisy",50.115749,14.468445,50.0,sreality,269.5,727.7,34.9,127.2,77.2,4,Praha 8,1,0.035,2
1632457548,Pronájem bytu 2+kk 52 m²,17000,"Slavkov u Brna, okres Vyškov",49.153255,16.876493,52.0,sreality,247.7,296.7,369.5,126.8,46.1,3,okres Vyškov,0,0.37,2
2974634828,Pronájem bytu 1+1 38 m² (Jednopodlažní),9000,"Pavlouskova, Ostrava - Poruba",49.83923,18.161539,38.0,sreality,400.0,133.6,339.0,624.1,143.7,2,Ostrava,1,0.339,1
2541183820,Pronájem bytu 1+kk 26 m²,16000,Praha 8 - Troja,50.122147,14.423425,26.0,sreality,844.5,773.4,393.9,708.4,496.7,2,Praha 8,1,0.394,2
61494092,Pronájem bytu 2+kk 52 m² (Jednopodlažní),19000,"Za Zelenou liškou, Praha 4 - Krč",50.046135,14.442986,52.0,sreality,142.1,284.8,232.8,356.5,84.0,3,Praha 4,1,0.233,2
162304844,Pronájem bytu 1+kk 33 m² (Jednopodlažní),18499,"Toufarova, Praha 5 - Stodůlky",50.043041,14.313431,33.0,sreality,408.2,32.8,216.4,332.6,96.4,2,Praha 5,1,0.216,2
1990484812,Pronájem bytu 3+kk 120 m²,19500,"Horní Branná, okres Semily",50.607128,15.57346,120.0,sreality,2976.0,2204.6,484.4,3296.9,317.6,4,okres Semily,0,0.484,2
242443084,Pronájem bytu 3+1 69 m²,12000,"Lánov - Prostřední Lánov, okres Trutnov",50.620071,15.655723,69.0,sreality,3122.9,3202.7,62.6,2258.6,653.5,4,okres Trutnov,0,0.063,1
4136751948,Pronájem bytu 2+kk 57 m² (Jednopodlažní),24999,"Zimova, Praha 4 - Kamýk",50.006672,14.45331,57.0,sreality,219.5,440.5,81.2,1143.5,280.0,3,Praha 4,1,0.081,3
3986473804,Pronájem bytu 2+kk 36 m²,14000,"Vítkovice, okres Semily",50.679012,15.5312,36.0,sreality,17.7,1962.2,74.3,,1626.8,3,okres Semily,0,0.074,1
2111787852,Pronájem bytu 1+1 42 m²,8000,"Kunčice nad Labem, okres Trutnov",50.58186,15.619428,42.0,sreality,1820.7,4050.3,21.3,4345.1,4144.2,2,okres Trutnov,0,0.021,1
3887555404,Pronájem bytu 2+kk 56 m² (Jednopodlažní),24999,"Devonská, Praha 5 - Hlubočepy",50.035027,14.389134,56.0,sreality,995.6,338.6,148.3,847.1,178.8,3,Praha 5,1,0.148,3
698835788,Pronájem bytu 1+kk 55 m² (Jednopodlažní),14800,"Kovářská, Kolín - Kolín I",50.028591,15.199576,55.0,sreality,154.2,327.8,139.3,77.7,93.4,2,Kolín,0,0.139,1
120152908,Pronájem bytu 2+kk 64 m² (Jednopodlažní),38000,"Komunardů, Praha - Holešovice",50.103226,14.44998,64.0,sreality,626.6,206.2,54.6,85.9,24.8,3,Praha,1,0.055,3
3017024332,Pronájem bytu 2+kk 55 m²,39000,"Pod Hrachovkou, Praha 7 - Troja",50.119297,14.410119,55.0,sreality,621.0,119.8,48.7,923.3,527.0,3,Praha 7,1,0.049,3
3880469324,Pronájem bytu 4+kk 80 m²,20000,"Bdeněves, okres Plzeň-sever",49.769531,13.23518,80.0,sreality,1342.7,2650.2,3.7,4954.5,909.5,5,okres Plzeň-sever,0,0.004,2
1306346316,Pronájem bytu 1+1 46 m²,13000,"Kubatova, České Budějovice - České Budějovice 3",48.982327,14.464364,46.0,sreality,481.8,458.5,504.9,481.6,433.2,2,České Budějovice,0,0.505,1
829907788,Pronájem bytu 3+kk 87 m² (Jednopodlažní),44000,"Bělohorská, Praha - Praha 6",50.083179,14.358415,87.0,sreality,87.7,715.5,2.5,384.1,341.5,4,Praha,1,0.002,3
3963528012,Pronájem bytu 3+kk 95 m² (Mezonet),29000,"U Vodojemu, Valašské Meziříčí",49.462799,17.9821,95.0,sreality,908.3,1338.4,159.0,440.3,157.3,4,Valašské Meziříčí,0,0.159,3
3990700876,Pronájem bytu 1+1 32 m² (Jednopodlažní),14500,"Pec pod Sněžkou, okres Trutnov",50.694653,15.730154,32.0,sreality,,509.6,359.2,,530.0,2,okres Trutnov,0,0.359,1
1293558604,Pronájem bytu 3+1 68 m²,13500,"Vincence Makovského, Ostrava - Poruba",49.838886,18.164717,68.0,sreality,177.3,275.1,278.0,596.0,116.1,4,Ostrava,1,0.278,1
333267788,Pronájem bytu 3+kk 112 m² (Jednopodlažní),18300,"Široká, Český Krumlov - Vnitřní Město",48.811443,14.313616,112.0,sreality,425.6,417.9,446.0,518.1,56.1,4,Český Krumlov,0,0.446,2
1893548876,Pronájem bytu 2+kk 45 m²,18000,"Hvozdecká, Brno",49.216648,16.498663,45.0,sreality,144.3,323.6,113.3,539.2,115.9,3,Brno,1,0.113,2
2018472780,Pronájem bytu 2+kk 87 m²,59000,"Pod Kaštany, Praha 6 - Bubeneč",50.1021,14.409279,87.0,sreality,277.7,801.9,325.4,625.2,491.0,3,Praha 6,1,0.325,3
2482570060,Pronájem bytu 2+kk 43 m²,17000,"Přespolní, Praha 10 - Záběhlice",50.055614,14.488838,43.0,sreality,1738.1,492.4,124.5,983.3,115.7,3,Praha 10,1,0.124,2
282489676,Pronájem bytu 1+1 43 m²,16000,"Lomnického, Praha 4 - Nusle",50.056904,14.432389,43.0,sreality,407.0,723.6,50.2,202.2,132.9,2,Praha 4,1,0.05,2
2798936908,Pronájem bytu 2+kk 63 m²,25000,"Pecháčkova, Praha 5 - Smíchov",50.073257,14.408988,63.0,sreality,521.5,625.4,108.0,359.0,68.2,3,Praha 5,1,0.108,3
2076070732,Pronájem bytu 3+kk 75 m²,29000,"Pujmanové, Praha 4 - Nusle",50.046928,14.434498,75.0,sreality,174.6,115.1,208.3,489.9,66.7,4,Praha 4,1,0.208,3
183968588,Pronájem bytu 3+kk 66 m²,23500,"Kotěrova, Brno - Černá Pole",49.215786,16.629274,66.0,sreality,503.2,467.9,146.1,525.8,149.1,4,Brno,1,0.146,3
1373455180,Pronájem bytu 1+1 42 m²,12500,"Hochmanova, Brno - Líšeň",49.211639,16.685043,42.0,sreality,443.5,583.2,175.3,256.6,318.0,2,Brno,1,0.175,1
2012824396,Pronájem bytu 4+1 83 m²,25000,"Stiborova, Olomouc - Neředín",49.592545,17.227997,83.0,sreality,394.8,327.1,234.0,358.7,64.3,5,Olomouc,0,0.234,3
1056527180,Pronájem bytu 2+kk 45 m²,18500,"Křepelčí, Brno - Žebětín",49.217381,16.497379,45.0,sreality,258.2,274.9,120.1,594.3,46.2,3,Brno,1,0.12,2
1430930252,Pronájem bytu 1+kk 26 m² (Jednopodlažní),14000,"Čechova, Mladá Boleslav - Mladá Boleslav II",50.422359,14.907907,26.0,sreality,357.5,1093.1,65.9,346.9,438.9,2,Mladá Boleslav,0,0.066,1
1361072972,Pronájem bytu 2+1 54 m²,13000,"L. Váchy, Zlín - Prštné",49.217041,17.63246,54.0,sreality,601.4,838.5,170.6,784.6,79.2,3,Zlín,0,0.171,1
3444994892,Pronájem bytu 3+1 73 m²,18500,"Slezská, Zlín",49.242516,17.667225,73.0,sreality,845.1,180.1,166.9,744.6,621.6,4,Zlín,0,0.167,2
3693658956,Pronájem bytu 5+1 225 m² (Mezonet),94000,"Kladská, Praha 2 - Vinohrady",50.07391,14.447606,225.0,sreality,70.0,741.0,211.4,383.3,211.1,5,Praha 2,1,0.211,3
2177848140,Pronájem bytu 3+1 70 m² (Jednopodlažní),18000,"Josefa Ševčíka, Most",50.495117,13.660827,70.0,sreality,228.6,546.4,301.1,276.0,245.4,4,Most,0,0.301,2
1205683020,Pronájem bytu 3+kk 84 m²,20000,"Papírenská, Vrchlabí",50.622372,15.61728,84.0,sreality,466.7,674.1,182.5,196.4,363.8,4,Vrchlabí,0,0.182,2
3890037580,Pronájem bytu 1+kk 33 m² (Jednopodlažní),7500,"Česká, Most",50.49081,13.645796,33.0,sreality,337.4,536.4,410.2,402.2,562.3,2,Most,0,0.41,1
1704416076,Pronájem bytu 2+1 55 m² (Jednopodlažní),8500,"Komenského, Chomutov",50.460995,13.396474,55.0,sreality,1311.7,950.7,163.7,558.1,499.3,3,Chomutov,0,0.164,1
2855883596,Pronájem bytu 1+kk 40 m² (Jednopodlažní),20000,"Kališnická, Praha - Žižkov",50.090015,14.463717,40.0,sreality,1040.6,83.5,149.5,352.8,186.2,2,Praha,1,0.15,2
2684310348,Pronájem bytu 1+kk 47 m² (Jednopodlažní),20000,"V zahradách, Praha - Libeň",50.115326,14.47377,47.0,sreality,252.7,409.4,104.2,443.3,107.9,2,Praha,1,0.104,2
3374601036,Pronájem bytu 1+1 55 m²,21000,"Eliášova, Praha 6 - Bubeneč",50.099976,14.402623,55.0,sreality,218.0,553.8,65.3,227.2,40.4,2,Praha 6,1,0.065,2
1826911052,Pronájem bytu 2+kk 65 m²,24000,"Pod Kavalírkou, Praha 5 - Košíře",50.068989,14.373442,65.0,sreality,402.9,262.4,180.9,281.7,94.3,3,Praha 5,1,0.181,3
3212403532,Pronájem bytu 1+1 63 m²,14350,"Rybníček, Brno - Ponava",49.211006,16.604979,63.0,sreality,26.6,354.5,174.8,195.1,74.4,2,Brno,1,0.175,1
1853707084,Pronájem bytu 1+kk 30 m²,16000,"Žitná, Hostivice",50.060452,14.244361,30.0,sreality,878.5,895.8,99.6,1209.1,57.4,2,Hostivice,0,0.1,2
3789321036,Pronájem bytu 5+1 25 m² (Jednopodlažní),11000,"Blatnická, Brno - Židenice",49.209129,16.662235,25.0,sreality,436.5,720.4,82.6,413.3,419.1,5,Brno,1,0.083,1
3136971596,Pronájem bytu 2+kk 62 m²,47500,"Rohanské nábřeží, Praha 8 - Karlín",50.093689,14.446177,62.0,sreality,335.7,454.3,92.8,88.5,90.1,3,Praha 8,1,0.093,3
67159116,Pronájem bytu 3+kk 95 m²,75200,"Laubova, Praha 3 - Vinohrady",50.078697,14.450478,95.0,sreality,227.0,468.3,120.5,200.2,99.6,4,Praha 3,1,0.12,3
536921164,Pronájem bytu 4+kk 142 m²,115800,"Laubova, Praha 3 - Vinohrady",50.078697,14.450478,142.0,sreality,227.0,468.3,120.5,200.2,99.6,5,Praha 3,1,0.12,3
1486250828,Pronájem bytu 1+kk 37 m²,7200,"Malešická, Praha 3 - Žižkov",50.087368,14.471221,37.0,sreality,777.9,225.0,8.3,305.8,114.5,2,Praha 3,1,0.008,1
4170605388,Pronájem bytu 1+kk 27 m²,4100,"Soběslavská, Praha 3 - Vinohrady",50.07724,14.474834,27.0,sreality,47.3,485.4,64.6,50.7,79.5,2,Praha 3,1,0.065,1
429286220,Pronájem bytu 2+1 59 m²,9300,"Kouřimská, Praha 3 - Vinohrady",50.077209,14.468357,59.0,sreality,101.3,505.5,95.1,166.0,18.0,3,Praha 3,1,0.095,1
505832268,Pronájem bytu 3+1 107 m²,16600,"Vinohradská, Praha 3 - Vinohrady",50.077961,14.468782,107.0,sreality,174.1,566.4,103.4,102.8,99.6,4,Praha 3,1,0.103,2
1066820428,Pronájem bytu 2+kk 55 m²,8300,"Hradecká, Praha 3 - Vinohrady",50.077736,14.463632,55.0,sreality,81.6,550.0,88.4,203.5,65.0,3,Praha 3,1,0.088,1
3163972428,Pronájem bytu 1+kk 24 m²,3700,"Jana Želivského, Praha 3 - Žižkov",50.089622,14.468546,24.0,sreality,746.6,414.2,57.5,9.4,49.9,2,Praha 3,1,0.058,1
2358666060,Pronájem bytu 2+1 93 m²,14300,"Basilejské náměstí, Praha 3 - Žižkov",50.087189,14.469247,93.0,sreality,881.5,366.8,95.8,266.3,4.5,3,Praha 3,1,0.096,1
1301701452,Pronájem bytu 1+1 44 m²,6600,"Hartigova, Praha 3 - Žižkov",50.089447,14.463509,44.0,sreality,1000.1,131.7,98.1,364.0,145.3,2,Praha 3,1,0.098,1
1385587532,Pronájem bytu 1+1 51 m²,8100,"Hartigova, Praha 3 - Žižkov",50.092194,14.482515,51.0,sreality,369.9,415.0,65.7,278.8,74.7,2,Praha 3,1,0.066,1
2727764812,Pronájem bytu 1+1 42 m²,6800,"Hollarovo náměstí, Praha 3 - Vinohrady",50.07719,14.476964,42.0,sreality,148.5,562.6,96.3,86.5,78.1,2,Praha 3,1,0.096,1
3195884364,Pronájem bytu 3+1 70 m²,22000,"Tuchoměřice, okres Praha-západ",50.135433,14.282184,70.0,sreality,3357.0,2828.1,157.2,4289.1,354.5,4,okres Praha-západ,1,0.157,2
2390577996,Pronájem bytu 1+kk 32 m²,17000,"Kestřanská, Praha - Cholupice",49.989021,14.445986,32.0,sreality,1953.7,196.1,217.3,2063.6,280.7,2,Praha,1,0.217,2
2633720652,Pronájem bytu 2+kk 53 m²,24000,"Krylovecká, Praha 9 - Hloubětín",50.105671,14.54569,53.0,sreality,658.1,265.9,178.9,397.8,139.2,3,Praha 9,1,0.179,3
4238861132,Pronájem bytu 3+1 64 m²,10500,"U Nádraží, Ostrava - Vítkovice",49.801262,18.263765,64.0,sreality,974.7,648.4,81.8,754.6,704.3,4,Ostrava,1,0.082,1
2078765900,Pronájem bytu 1+1 39 m²,9000,"Srbská, Ostrava - Výškovice",49.775928,18.224892,39.0,sreality,1643.5,562.0,148.2,377.0,224.3,2,Ostrava,1,0.148,1
1586979660,Pronájem bytu 2+kk 40 m² (Jednopodlažní),13500,"T. G. Masaryka, Městec Králové",50.207539,15.29928,40.0,sreality,5000.0,1349.7,78.2,68.3,87.1,3,Městec Králové,0,0.078,1
611738444,Pronájem bytu 2+1 55 m²,11900,"Plzeňská, Ostrava - Hrabůvka",49.79287,18.250032,55.0,sreality,579.7,575.2,40.8,751.2,225.5,3,Ostrava,1,0.041,1
774460236,Pronájem bytu 4+kk 99 m² (Mezonet),20000,"Zavadilská, Tábor",49.411472,14.683823,99.0,sreality,32.2,1417.3,25.7,427.6,489.3,5,Tábor,0,0.026,2
1469150028,Pronájem bytu 2+1 68 m²,25490,"Soukenická, Brno - Staré Brno",49.188217,16.605593,68.0,sreality,46.9,245.4,79.6,134.2,140.3,3,Brno,1,0.08,3
1718440780,Pronájem bytu 3+1 71 m²,25000,"Banskobystrická, Brno - Řečkovice",49.23893,16.584436,71.0,sreality,587.4,382.3,31.2,71.4,385.0,4,Brno,1,0.031,3
4017967948,Pronájem bytu 1+kk 41 m² (Jednopodlažní),15000,"Pešlova, Praha 9 - Vysočany",50.111141,14.498166,41.0,sreality,704.6,685.6,113.5,117.4,52.1,2,Praha 9,1,0.114,1
209539916,Pronájem bytu 2+1 58 m²,7700,"K. Čapka, Karlovy Vary",50.234097,12.871422,58.0,sreality,603.1,735.5,126.0,294.5,135.9,3,Karlovy Vary,0,0.126,1
1830576972,Pronájem bytu 2+kk 52 m²,24000,"Černokostelecká, Praha 10 - Strašnice",50.077423,14.505198,52.0,sreality,478.8,118.8,29.2,415.6,262.0,3,Praha 10,1,0.029,3
542737228,Pronájem bytu 1+1 30 m²,11900,"Podvesná VII, Zlín",49.227989,17.683882,30.0,sreality,301.9,1378.0,56.7,600.0,424.3,2,Zlín,0,0.057,1
3523806028,Pronájem bytu 2+1 68 m² (Jednopodlažní),13900,"Padělky III, Zlín",49.232395,17.678862,68.0,sreality,652.8,769.4,82.7,200.1,45.9,3,Zlín,0,0.083,1
1483043660,Pronájem bytu 1+kk 30 m²,11900,"Štefánikova, Zlín",49.224625,17.678904,30.0,sreality,100.0,1577.3,38.8,643.9,77.4,2,Zlín,0,0.039,1
842068812,Pronájem bytu 4+kk 195 m² (Podkrovní),23000,"Sokolská, Velké Opatovice",49.610096,16.67507,195.0,sreality,341.8,417.8,119.0,350.6,38.6,5,Velké Opatovice,0,0.119,3
4069417804,Pronájem bytu 3+kk 106 m²,39500,"U Uranie, Praha 7 - Holešovice",50.10664,14.452582,106.0,sreality,307.8,628.0,205.4,261.1,155.0,4,Praha 7,1,0.205,3
3741139788,Pronájem bytu 1+kk 36 m²,16500,"Dornych, Brno - Komárov",49.187836,16.617611,36.0,sreality,227.0,622.0,101.8,246.6,245.0,2,Brno,1,0.102,2
2684175180,Pronájem bytu 1+kk 32 m²,11000,"Smetanovo nábřeží, Hradec Králové",50.218906,15.82597,32.0,sreality,790.7,663.7,219.4,520.2,408.3,2,Hradec Králové,0,0.219,1
3602584396,Pronájem bytu 1+kk 30 m²,9000,"Jurije Gagarina, Havířov - Podlesí",49.768448,18.461071,30.0,sreality,605.7,843.6,340.0,722.4,508.0,2,Havířov,0,0.34,1
1560101708,Pronájem bytu 1+kk 34 m²,12500,"Krčínova, Kolín - Kolín II",50.027485,15.196007,34.0,sreality,51.9,181.5,144.8,132.3,95.9,2,Kolín,0,0.145,1
587023180,Pronájem bytu 1+kk 35 m²,19500,"Jaromírova, Praha - Nusle",50.065052,14.429037,35.0,sreality,389.6,81.3,10.8,537.6,36.1,2,Praha,1,0.011,2
1929200460,Pronájem bytu 4+kk 90 m²,26500,"Sušilova, Brno - Veveří",49.205452,16.59944,90.0,sreality,283.9,87.7,129.3,112.5,117.3,5,Brno,1,0.129,3
2466071372,Pronájem bytu 2+1 62 m²,12000,"Orlická, Týn nad Vltavou - Malá Strana",49.219479,14.415376,62.0,sreality,1321.3,917.2,60.9,137.4,566.8,3,Týn nad Vltavou,0,0.061,1
2638439244,Pronájem bytu 1+kk 32 m²,13000,"Hrachová, Plzeň - Litice",49.701519,13.357231,32.0,sreality,2606.3,476.6,222.3,2672.6,2000.6,2,Plzeň,0,0.222,1
767906636,Pronájem bytu 2+kk 52 m²,20000,"Špačková, Plzeň - Valcha",49.710297,13.325407,52.0,sreality,2107.6,87.7,58.9,2304.7,487.4,3,Plzeň,0,0.059,2
3297264460,Pronájem bytu 2+kk 54 m²,16000,"Částkova, Plzeň - Východní Předměstí",49.7314,13.394169,54.0,sreality,510.6,137.2,164.0,291.9,33.3,3,Plzeň,0,0.164,2
66929484,Pronájem bytu 1+1 55 m²,12500,Chomutov,50.460476,13.417786,55.0,sreality,238.6,235.6,142.2,86.5,286.2,2,Chomutov,0,0.142,1
1261388620,Pronájem bytu 3+kk 86 m²,35000,"Prorektorská, Praha 10 - Malešice",50.086273,14.50427,86.0,sreality,285.9,340.1,143.2,686.5,263.7,4,Praha 10,1,0.143,3
3288154956,Pronájem bytu 2+1 52 m²,12300,"Revoluční, Stříbro",49.755123,12.992744,52.0,sreality,4414.8,545.5,341.9,599.8,271.3,3,Stříbro,0,0.342,1
3662168908,Pronájem bytu 1+1 38 m²,9500,"Stavební, Ostrava - Poruba",49.829723,18.184807,38.0,sreality,298.4,591.0,74.4,50.2,399.1,2,Ostrava,1,0.074,1
4127945548,Pronájem bytu 2+1 65 m²,19900,"Černická, Plzeň - Jižní Předměstí",49.738522,13.380645,65.0,sreality,813.3,674.8,142.9,131.7,133.7,3,Plzeň,0,0.143,2
1258361676,Pronájem bytu 1+kk 31 m²,16990,"Želetická, Praha 5 - Sobín",50.064301,14.273558,31.0,sreality,1948.1,1342.3,213.2,1511.5,949.9,2,Praha 5,1,0.213,2
2801615692,Pronájem bytu 1+kk 41 m²,14000,"Lipno nad Vltavou, okres Český Krumlov",48.639324,14.229321,41.0,sreality,,65.1,126.1,2985.9,101.6,2,okres Český Krumlov,0,0.126,1
3086828364,Pronájem bytu 3+kk 84 m²,35000,"Charkovská, Praha 10 - Vršovice",50.070297,14.448558,84.0,sreality,200.5,816.2,185.9,369.9,140.7,4,Praha 10,1,0.186,3
3841803084,Pronájem bytu 3+1 65 m²,12500,"Javorová, Most",50.495468,13.650619,65.0,sreality,593.9,82.8,151.6,181.7,174.0,4,Most,0,0.152,1
4127015756,Pronájem bytu 2+1 66 m²,14000,"Za Nádražím, Český Krumlov - Nádražní Předměstí",48.821121,14.318234,66.0,sreality,464.4,334.7,131.3,553.2,76.5,3,Český Krumlov,0,0.131,1
207684428,Pronájem bytu 2+kk 48 m²,35300,"Rohanské nábřeží, Praha 8 - Karlín",50.093689,14.446177,48.0,sreality,335.7,454.3,92.8,88.5,90.1,3,Praha 8,1,0.093,3
1128092492,Pronájem bytu 1+1 35 m²,9000,"Malé náměstí, Svitavy",49.754936,16.465773,35.0,sreality,197.4,132.3,45.8,149.4,237.4,2,Svitavy,0,0.046,1
2085442380,Pronájem bytu 1+kk 44 m²,15000,"Kounická, Český Brod",50.079395,14.862281,44.0,sreality,626.8,608.4,189.2,501.3,535.9,2,Český Brod,0,0.189,1
